Time(ms),Zone,Speed(M/s),ID,Status,Step,Yaw,Pitch,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,NearestCarId,NearestCarType,NearestCarDistance,NearestCar_Speed,NearestCarPos_X,NearestCarPos_Y,NearestCarPos_Z
1.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
2.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
3.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
4.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
5.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
6.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
7.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
8.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
9.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
10.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
11.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
12.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
13.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
14.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
15.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
16.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
17.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
18.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
19.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
20.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
21.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.70,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.80,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
22.90,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
23.00,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
23.10,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
23.20,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
23.30,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
23.40,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
23.50,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
23.60,WaitingPoint,0.000,id,Stop,-2.00,0.00,0.00,-42.900,1.000,-7.300,None,None,,,,,
