Time(ms),Zone,Speed(M/s),ID,Status,Step,Yaw,Pitch,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,NearestCarId,NearestCarType,NearestCarDistance,NearestCar_Speed,NearestCarPos_X,NearestCarPos_Y,NearestCarPos_Z
15.10,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,0.800,None,None,,,,,
15.20,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,1.500,None,None,,,,,
15.30,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,2.000,None,None,,,,,
15.40,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,2.700,None,None,,,,,
15.50,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,3.500,None,None,,,,,
15.60,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,4.500,None,None,,,,,
15.70,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,5.800,None,None,,,,,
15.80,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,6.900,None,None,,,,,
15.90,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,8.100,None,None,,,,,
16.00,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,8.700,None,None,,,,,
16.10,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,9.600,None,None,,,,,
16.20,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,10.400,None,None,,,,,
16.30,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,11.100,None,None,,,,,
16.40,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,11.700,None,None,,,,,
16.50,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,12.600,None,None,,,,,
16.60,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,13.400,None,None,,,,,
16.70,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,14.500,None,None,,,,,
16.80,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,15.400,None,None,,,,,
16.90,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,16.300,None,None,,,,,
17.00,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,17.300,None,None,,,,,
17.10,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,18.300,None,None,,,,,
17.20,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,19.400,None,None,,,,,
17.30,CrossWalk,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,20.400,None,None,,,,,
17.40,WaitingPoint,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,20.400,None,None,,,,,
17.50,WaitingPoint,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,21.900,None,None,,,,,
17.60,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,21.900,None,None,,,,,
17.70,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
17.80,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
17.90,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
